tempest1,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3
0.04314529747214291,0.6666666666666666,-0.6666666666666666,1.0,1.0,0.6666666666666666
-0.0573226751281426,0.0,-0.6666666666666666,0.0,0.0,0.0
-0.027113455838766898,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0
0.04314529747214291,0.0,-0.3333333333333333,1.0,1.0,0.0
0.04314529747214291,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333
-0.10612218321097977,0.6666666666666666,0.0,1.0,1.0,0.0
0.2962818896587165,0.6666666666666666,-0.3333333333333333,1.0,1.0,0.0
0.0014194855732572176,0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
-0.0573226751281426,0.6666666666666666,-0.6666666666666666,1.0,1.0,0.0
-0.027113455838766898,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0
NA,NA,NA,NA,NA,NA
-0.027113455838766898,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0
0.015328089539552447,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666
-0.027113455838766898,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,1.0,1.0,0.0
NA,NA,NA,NA,NA,NA
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,0.0
-0.041999158097299816,0.6666666666666666,-0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
-0.012647069136812572,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
NA,NA,NA,NA,NA,NA
-0.10612218321097977,0.6666666666666666,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
-0.10612218321097977,0.3333333333333333,-0.6666666666666666,-0.6666666666666666,-0.3333333333333333,-0.6666666666666666
-0.041999158097299816,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666
0.05705390143843814,0.3333333333333333,-0.6666666666666666,1.0,1.0,-1.0
0.05705390143843814,0.6666666666666666,-0.6666666666666666,1.0,1.0,0.6666666666666666
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
NA,NA,NA,NA,NA,NA
-0.10612218321097977,0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
-0.1982990318118949,0.3333333333333333,-0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
0.0014194855732572176,0.6666666666666666,-0.6666666666666666,1.0,0.6666666666666666,0.0
-0.027113455838766898,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
-0.0573226751281426,0.6666666666666666,-0.6666666666666666,1.0,1.0,0.3333333333333333
-0.307235307431158,0.0,-0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666
NA,NA,NA,NA,NA,NA
-0.0573226751281426,0.0,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.027113455838766898,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,0.0
NA,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
NA,NA,NA,NA,NA,NA
-0.027113455838766898,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666
-0.07310361057781622,0.3333333333333333,-0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
-0.027113455838766898,0.3333333333333333,-0.3333333333333333,1.0,0.6666666666666666,0.0
0.0014194855732572176,1.0,-0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333
-0.0573226751281426,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
-0.027113455838766898,0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
0.09877971333732405,-0.3333333333333333,0.0,1.0,1.0,-0.6666666666666666
-0.08936275619263156,0.3333333333333333,-0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
-0.027113455838766898,1.0,-0.3333333333333333,1.0,1.0,0.3333333333333333
-0.0573226751281426,1.0,0.0,1.0,1.0,0.6666666666666666
-0.10612218321097977,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-1.0
-0.0573226751281426,0.3333333333333333,-0.3333333333333333,1.0,1.0,1.0
0.0014194855732572176,0.6666666666666666,-0.6666666666666666,1.0,0.6666666666666666,0.0
-0.0573226751281426,0.3333333333333333,-0.3333333333333333,1.0,1.0,0.0
-0.027113455838766898,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0
-0.027113455838766898,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333
0.05705390143843814,0.6666666666666666,-0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666
-0.1982990318118949,1.0,-0.6666666666666666,1.0,1.0,0.0
-0.0573226751281426,0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
-0.1982990318118949,-0.3333333333333333,-0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
0.0014194855732572176,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
NA,NA,NA,NA,NA,NA
0.0014194855732572176,0.0,0.0,1.0,0.6666666666666666,0.0
0.029236693505847677,0.3333333333333333,-0.6666666666666666,1.0,0.6666666666666666,0.0
0.09877971333732405,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333
0.015328089539552447,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
NA,0.0,0.0,1.0,1.0,0.0
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.3333333333333333
0.015328089539552447,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0
-0.1982990318118949,0.0,0.0,1.0,0.3333333333333333,-0.6666666666666666
0.04314529747214291,0.6666666666666666,-0.6666666666666666,1.0,1.0,0.3333333333333333
0.015328089539552447,0.0,0.0,1.0,1.0,0.0
-0.0573226751281426,0.0,-0.3333333333333333,1.0,0.6666666666666666,-0.6666666666666666
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,0.0
0.029236693505847677,0.6666666666666666,-0.3333333333333333,1.0,1.0,1.0
0.04314529747214291,0.0,0.0,1.0,0.6666666666666666,0.0
0.05705390143843814,0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
-0.027113455838766898,-0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,-0.3333333333333333
-0.027113455838766898,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
-0.027113455838766898,0.6666666666666666,-0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333
0.015328089539552447,0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
-0.027113455838766898,0.0,-0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333
0.015328089539552447,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0
0.015328089539552447,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
-0.041999158097299816,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0
-0.10612218321097977,0.6666666666666666,-0.3333333333333333,1.0,1.0,1.0
0.04314529747214291,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
0.0014194855732572176,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333
0.08487110937102882,0.3333333333333333,-0.6666666666666666,1.0,1.0,0.3333333333333333
-0.10612218321097977,0.0,0.0,0.6666666666666666,1.0,0.0
NA,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0
-0.0573226751281426,0.6666666666666666,-0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,1.0,1.0,0.3333333333333333
-0.10612218321097977,0.0,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
0.015328089539552447,0.3333333333333333,-0.3333333333333333,1.0,0.6666666666666666,0.0
0.04314529747214291,0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.3333333333333333
0.0014194855732572176,0.6666666666666666,-0.3333333333333333,1.0,1.0,0.3333333333333333
-0.027113455838766898,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333
-0.027113455838766898,1.0,0.0,1.0,1.0,0.6666666666666666
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0573226751281426,0.3333333333333333,-0.6666666666666666,0.6666666666666666,0.0,0.0
-0.15964422433409187,0.0,-0.3333333333333333,1.0,1.0,0.6666666666666666
-0.10612218321097977,0.6666666666666666,-0.3333333333333333,0.6666666666666666,1.0,0.0
0.0014194855732572176,-0.3333333333333333,-0.3333333333333333,1.0,0.6666666666666666,0.0
-0.07310361057781622,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,-1.0
-0.027113455838766898,0.6666666666666666,-0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333
-0.027113455838766898,0.3333333333333333,-0.6666666666666666,1.0,0.6666666666666666,0.0
0.0014194855732572176,0.6666666666666666,0.0,1.0,1.0,0.0
-0.1982990318118949,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666
-0.12340534232365141,1.0,0.0,1.0,1.0,0.3333333333333333
-0.10612218321097977,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,-0.3333333333333333
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666
-0.027113455838766898,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
-0.21860918489345238,0.6666666666666666,-0.6666666666666666,1.0,0.6666666666666666,-0.6666666666666666
-0.030056474336872308,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,0.0
-0.030056474336872308,0.6666666666666666,-0.6666666666666666,1.0,1.0,-0.6666666666666666
-0.21860918489345238,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.0,-1.0
-0.08607163004099228,0.3333333333333333,-0.6666666666666666,1.0,0.6666666666666666,0.0
-0.08607163004099228,0.0,-0.6666666666666666,0.0,-0.3333333333333333,-0.3333333333333333
NA,NA,NA,NA,NA,NA
-0.14852942346187992,1.0,-0.3333333333333333,1.0,1.0,1.0
-0.34137951322227034,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666
-0.030056474336872308,1.0,-1.0,1.0,1.0,0.0
-0.5495246101015883,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,-0.3333333333333333
-0.0573226751281426,0.0,0.0,0.6666666666666666,1.0,0.0
0.07096250540473359,0.6666666666666666,-0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333
-0.030056474336872308,0.6666666666666666,-0.6666666666666666,1.0,0.6666666666666666,0.0
-0.0573226751281426,0.0,-0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333
-0.030056474336872308,0.6666666666666666,-0.3333333333333333,1.0,1.0,1.0
-0.21860918489345238,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
-0.0573226751281426,0.0,-0.6666666666666666,1.0,1.0,0.0
NA,0.3333333333333333,-0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
NA,NA,NA,NA,NA,NA
NA,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333
0.07096250540473359,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.0,-1.0
-0.11642766938996396,-0.3333333333333333,-1.0,1.0,1.0,1.0
0.33633866908164656,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,0.0
-0.21860918489345238,1.0,-0.3333333333333333,1.0,1.0,0.6666666666666666
-0.0573226751281426,0.6666666666666666,-0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
-0.0573226751281426,0.0,-0.3333333333333333,1.0,1.0,0.3333333333333333
-0.2569570263761134,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
-0.004161199842370067,0.3333333333333333,0.0,1.0,1.0,1.0
-0.21860918489345238,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0
-0.0573226751281426,0.3333333333333333,-0.6666666666666666,1.0,1.0,1.0
0.09599799254406483,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666
NA,NA,NA,NA,NA,NA
-0.21860918489345238,1.0,-0.6666666666666666,1.0,1.0,0.0
0.12103347968339628,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0
-0.0573226751281426,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
NA,NA,NA,NA,NA,NA
-0.004161199842370067,0.0,-0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
0.12103347968339628,0.6666666666666666,-0.6666666666666666,1.0,1.0,0.3333333333333333
-0.030056474336872308,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
NA,NA,NA,NA,NA,NA
NA,0.0,-0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333
-0.0573226751281426,0.0,-0.6666666666666666,0.6666666666666666,1.0,0.0
-0.030056474336872308,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
-0.08607163004099228,0.3333333333333333,-0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.6666666666666666
-0.0573226751281426,0.6666666666666666,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
NA,NA,NA,NA,NA,NA
NA,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666
0.42646642278323976,1.0,0.0,1.0,0.6666666666666666,0.0
-0.0573226751281426,-0.3333333333333333,-0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666
-0.1982990318118949,0.3333333333333333,-0.6666666666666666,1.0,1.0,0.0
NA,NA,NA,NA,NA,NA
-0.08936275619263156,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
-0.10612218321097977,0.0,-0.6666666666666666,1.0,1.0,0.3333333333333333
-0.0573226751281426,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.027113455838766898,1.0,-0.6666666666666666,1.0,1.0,0.6666666666666666
-0.1982990318118949,0.6666666666666666,-0.3333333333333333,1.0,1.0,0.3333333333333333
NA,NA,NA,NA,NA,NA
-0.43795883817427383,0.6666666666666666,-0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.23961968808127043,0.6666666666666666,0.0,0.0,0.0,-0.6666666666666666
-0.10612218321097977,0.6666666666666666,-0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
-0.0573226751281426,0.6666666666666666,0.0,1.0,0.6666666666666666,-0.6666666666666666
NA,NA,NA,NA,NA,NA
NA,-0.3333333333333333,-0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.10612218321097977,0.6666666666666666,-0.3333333333333333,1.0,0.6666666666666666,-0.6666666666666666
-0.027113455838766898,0.0,-0.3333333333333333,1.0,1.0,-1.0
-0.10612218321097977,0.0,0.0,0.6666666666666666,1.0,0.0
NA,NA,NA,NA,NA,NA
-0.43795883817427383,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.3333333333333333
NA,NA,NA,NA,NA,NA
-0.08936275619263156,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.10612218321097977,-0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,0.0
0.04314529747214291,0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0
0.015328089539552447,0.3333333333333333,0.0,1.0,1.0,0.0
NA,NA,NA,NA,NA,NA
-0.07310361057781622,0.0,0.0,1.0,1.0,1.0
0.029236693505847677,0.0,-0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.0014194855732572176,0.0,0.0,0.6666666666666666,0.6666666666666666,-0.6666666666666666
NA,NA,NA,NA,NA,NA
-0.027113455838766898,0.3333333333333333,-0.6666666666666666,0.6666666666666666,0.0,-1.0
-0.12340534232365141,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
0.015328089539552447,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666
NA,NA,NA,NA,NA,NA
-0.0573226751281426,0.0,0.0,1.0,1.0,-0.6666666666666666
-0.027113455838766898,0.3333333333333333,-0.6666666666666666,1.0,0.3333333333333333,0.0
-0.041999158097299816,0.6666666666666666,-0.3333333333333333,1.0,1.0,-0.3333333333333333
-0.027113455838766898,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0
NA,NA,NA,NA,NA,NA
-0.0573226751281426,-0.3333333333333333,0.0,1.0,0.6666666666666666,0.0
-0.027113455838766898,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333
NA,NA,NA,NA,NA,NA
-0.307235307431158,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
-0.0573226751281426,0.6666666666666666,-0.6666666666666666,1.0,0.6666666666666666,0.0
NA,0.0,-0.3333333333333333,1.0,0.6666666666666666,0.0
-0.027113455838766898,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666
-0.10612218321097977,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0
-0.0573226751281426,0.3333333333333333,-0.3333333333333333,1.0,0.6666666666666666,1.0
NA,NA,NA,NA,NA,NA
-0.027113455838766898,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,-0.6666666666666666
